NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
RP11-556L1.3	null	RP11-556L1.3	-	0.18382391
DYNC1H1	null	DYNC1H1	dynein, cytoplasmic 1, heavy chain 1	0.18379645
FAM83F	null	FAM83F	family with sequence similarity 83, member F	0.1837536
RBMY1A1 /// RBMY1F /	null	null	null	0.18366115
TRPM1	null	TRPM1	transient receptor potential cation channel, subfamily M, member 1	0.18363029
AP2B1	null	AP2B1	adaptor-related protein complex 2, beta 1 subunit	0.18350774
N4BP1 /// LOC653213	null	null	null	0.1833891
UNQ6975	null	UNQ6975	-	0.18337657
PSKH2	null	PSKH2	protein serine kinase H2	0.18335263
ATP4B	null	ATP4B	ATPase, H+/K+ exchanging, beta polypeptide	0.18315193
PRM1	null	PRM1	protamine 1	0.18297946
C21ORF116	null	C21ORF116	chromosome 21 open reading frame 116	0.18285672
C8ORFK32	null	C8ORFK32	-	0.18281078
ORF1	null	ORF1	-	0.18252543
FFAR2	null	FFAR2	free fatty acid receptor 2	0.18251787
PEX5L	null	PEX5L	peroxisomal biogenesis factor 5-like	0.18242933
TLR8	null	TLR8	toll-like receptor 8	0.1823522
FLJ39061	null	FLJ39061	-	0.18225764
HSF5	null	HSF5	heat shock transcription factor family member 5	0.18224137
PRSS15	null	PRSS15	protease, serine, 15	0.1822098
EFNA4	null	EFNA4	ephrin-A4	0.18216442
MMP19	null	MMP19	matrix metallopeptidase 19	0.18210325
ACTR1A	null	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)	0.18205756
C14ORF174	null	C14ORF174	chromosome 14 open reading frame 174	0.18200672
OXT	null	OXT	oxytocin, prepro- (neurophysin I)	0.1819781
STRC /// LOC649975 /	null	null	null	0.18196392
GPHB5	null	GPHB5	glycoprotein hormone beta 5	0.1819568
ITGB7	null	ITGB7	integrin, beta 7	0.18189304
SERPIND1	null	SERPIND1	serpin peptidase inhibitor, clade D (heparin cofactor), member 1	0.18181768
SPIC	null	SPIC	Spi-C transcription factor (Spi-1/PU.1 related)	0.18178076
GCET2	null	GCET2	germinal center expressed transcript 2	0.18168353
UBE4A	null	UBE4A	ubiquitination factor E4A (UFD2 homolog, yeast)	0.18165477
SDS	null	SDS	serine dehydratase	0.18158995
TINF2	null	TINF2	TERF1 (TRF1)-interacting nuclear factor 2	0.18157302
CXORF59	null	CXORF59	chromosome X open reading frame 59	0.18153313
TRPC2	null	TRPC2	transient receptor potential cation channel, subfamily C, member 2	0.18152899
LOC284576	null	LOC284576	-	0.18137404
KIF2C	null	KIF2C	kinesin family member 2C	0.18124324
NOP5/NOP58	null	NOP5/NOP58	-	0.181217
COX7C	null	COX7C	cytochrome c oxidase subunit VIIc	0.18119726
ZNF536	null	ZNF536	zinc finger protein 536	0.18106307
CPNE6	null	CPNE6	copine VI (neuronal)	0.18096194
ABHD10	null	ABHD10	abhydrolase domain containing 10	0.18091552
ADRA1A	null	ADRA1A	adrenergic, alpha-1A-, receptor	0.18089311
LOC553103	null	LOC553103	-	0.1807633
RAB4B /// LOC654335	null	null	null	0.18067728
MVP	null	MVP	major vault protein	0.1805949
C18ORF58	null	C18ORF58	chromosome 18 open reading frame 58	0.18058743
APOA4	null	APOA4	apolipoprotein A-IV	0.1805601
MTX1	null	MTX1	metaxin 1	0.180444
FLJ46266	null	FLJ46266	-	0.18043156
LILRA5	null	LILRA5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	0.18038964
SFTPB	null	SFTPB	surfactant, pulmonary-associated protein B	0.1803174
LOC390688 /// LOC441	null	null	null	0.18018153
RPLP2	null	RPLP2	ribosomal protein, large, P2	0.18007936
SLC35A4	null	SLC35A4	solute carrier family 35, member A4	0.18003686
KCNG4	null	KCNG4	potassium voltage-gated channel, subfamily G, member 4	0.17999026
CCR7	null	CCR7	chemokine (C-C motif) receptor 7	0.17996614
HGD /// LOC642252	null	null	null	0.17996025
ASPN	null	ASPN	asporin (LRR class 1)	0.17974487
DHX37 /// LOC653405	null	null	null	0.17960371
PPWD1	null	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	0.17947705
A4GNT	null	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	0.1794296
MIA2	null	MIA2	melanoma inhibitory activity 2	0.17932764
CD300LF	null	CD300LF	CD300 molecule-like family member f	0.17929953
LTA4H	null	LTA4H	leukotriene A4 hydrolase	0.1792848
EPHA7	null	EPHA7	EPH receptor A7	0.17913929
GABRA6	null	GABRA6	gamma-aminobutyric acid (GABA) A receptor, alpha 6	0.17913479
NUP210	null	NUP210	nucleoporin 210kDa	0.1791123
ASCC3L1 /// LOC65214	null	null	null	0.17908388
TNFSF8	null	TNFSF8	tumor necrosis factor (ligand) superfamily, member 8	0.17908181
ZNF611	null	ZNF611	zinc finger protein 611	0.17897506
IL12B	null	IL12B	interleukin 12B (natural killer cell stimulatory factor 2, cytotoxic lymphocyte maturation factor 2, p40)	0.17874119
ITIH5L	null	ITIH5L	inter-alpha (globulin) inhibitor H5-like	0.17863335
KCNQ1	null	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	0.17859544
SLC25A5	null	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	0.17857043
LOC283104	null	LOC283104	-	0.17856263
CCNT1	null	CCNT1	cyclin T1	0.17849946
CYBB	null	CYBB	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	0.1783236
TSSK6	null	TSSK6	testis-specific serine kinase 6	0.1781511
HORMAD2	null	HORMAD2	HORMA domain containing 2	0.17812943
LOC127406	null	LOC127406	-	0.17812745
SLC8A1	null	SLC8A1	solute carrier family 8 (sodium/calcium exchanger), member 1	0.17803791
KCNIP2	null	KCNIP2	Kv channel interacting protein 2	0.1780069
PRO0132	null	PRO0132	-	0.17800194
XCR1	null	XCR1	chemokine (C motif) receptor 1	0.17798929
TFAP2D	null	TFAP2D	transcription factor AP-2 delta (activating enhancer binding protein 2 delta)	0.17790727
C19ORF47	null	C19ORF47	chromosome 19 open reading frame 47	0.17787267
LOC283710	null	LOC283710	-	0.17783557
IRS3L /// LOC442715	null	null	null	0.17775087
CD81	null	CD81	CD81 molecule	0.1776825
LOC440704	null	LOC440704	-	0.17755742
DDX11 /// DDX12 ///	null	null	null	0.17736876
CNKSR1	null	CNKSR1	connector enhancer of kinase suppressor of Ras 1	0.17699525
HYDIN /// LOC648815	null	null	null	0.17679588
PRDM8	null	PRDM8	PR domain containing 8	0.17675015
FLJ32575	null	FLJ32575	-	0.17666161
LOC440552	null	LOC440552	-	0.17659187
HIST1H2AD	null	HIST1H2AD	histone cluster 1, H2ad	0.17655376
PIM3	null	PIM3	pim-3 oncogene	0.17654237
FLJ00038	null	FLJ00038	-	0.17639478
KTI12	null	KTI12	KTI12 homolog, chromatin associated (S. cerevisiae)	0.17638977
C10ORF53	null	C10ORF53	chromosome 10 open reading frame 53	0.17632098
MICA	null	MICA	MHC class I polypeptide-related sequence A	0.17626764
IGL@ /// IGLC1 /// I	null	null	null	0.1761628
ONECUT2	null	ONECUT2	one cut domain, family member 2	0.1761095
HELLS	null	HELLS	helicase, lymphoid-specific	0.1760565
TRIM14	null	TRIM14	tripartite motif-containing 14	0.17590791
ZNF289	null	ZNF289	zinc finger protein 289, ID1 regulated	0.1758554
LOC641799 /// LOC641	null	null	null	0.17584911
UBC	null	UBC	ubiquitin C	0.17573875
LOC286083	null	LOC286083	-	0.17571737
C21ORF13	null	C21ORF13	chromosome 21 open reading frame 13	0.17569655
IGSF21	null	IGSF21	immunoglobin superfamily, member 21	0.1756738
MEGF11	null	MEGF11	multiple EGF-like-domains 11	0.17556459
TIGD5	null	TIGD5	tigger transposable element derived 5	0.17530045
TCTE3	null	TCTE3	t-complex-associated-testis-expressed 3	0.17524426
ASMT	null	ASMT	acetylserotonin O-methyltransferase	0.17520905
C20ORF50	null	C20ORF50	chromosome 20 open reading frame 50	0.17518993
LOC642924	null	LOC642924	-	0.17515378
LILRA2	null	LILRA2	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2	0.1751363
BTBD9	null	BTBD9	BTB (POZ) domain containing 9	0.17501912
IQSEC3 /// LOC647763	null	null	null	0.17498381
PWWP2	null	PWWP2	PWWP domain containing 2	0.1749405
ZNF585B	null	ZNF585B	zinc finger protein 585B	0.1749402
KRT33B	null	KRT33B	keratin 33B	0.17478412
WFDC10B	null	WFDC10B	WAP four-disulfide core domain 10B	0.17473203
TRIM52	null	TRIM52	tripartite motif-containing 52	0.17468518
H2BFM	null	H2BFM	H2B histone family, member M	0.17454615
LOC283663	null	LOC283663	-	0.17451319
NRBP1	null	NRBP1	nuclear receptor binding protein 1	0.17429236
FLJ32063	null	FLJ32063	-	0.17427912
RPP25	null	RPP25	ribonuclease P 25kDa subunit	0.1741748
SLC4A10	null	SLC4A10	solute carrier family 4, sodium bicarbonate transporter-like, member 10	0.1741636
PCDH11X	null	PCDH11X	protocadherin 11 X-linked	0.17402281
EDN3	null	EDN3	endothelin 3	0.1739949
PGLYRP3	null	PGLYRP3	peptidoglycan recognition protein 3	0.1739286
THOC4	null	THOC4	THO complex 4	0.17382908
ROS1	null	ROS1	v-ros UR2 sarcoma virus oncogene homolog 1 (avian)	0.1738267
ZNF319	null	ZNF319	zinc finger protein 319	0.1738211
KIAA2018	null	KIAA2018	KIAA2018	0.17363279
ARHGEF17	null	ARHGEF17	Rho guanine nucleotide exchange factor (GEF) 17	0.17348261
GAD2	null	GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	0.1732289
IFIT3	null	IFIT3	interferon-induced protein with tetratricopeptide repeats 3	0.17304865
CLUAP1	null	CLUAP1	clusterin associated protein 1	0.17293286
TNFRSF8	null	TNFRSF8	tumor necrosis factor receptor superfamily, member 8	0.17292936
AGPAT3	null	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	0.172793
GIF	null	GIF	gastric intrinsic factor (vitamin B synthesis)	0.17273745
NSUN5	null	NSUN5	NOL1/NOP2/Sun domain family, member 5	0.17264059
DNAJC16	null	DNAJC16	DnaJ (Hsp40) homolog, subfamily C, member 16	0.1725472
DKFZP564N2472	null	DKFZP564N2472	-	0.17251816
FLJ34306	null	FLJ34306	-	0.17245717
TRAF3IP3	null	TRAF3IP3	TRAF3 interacting protein 3	0.1724517
LOC286238	null	LOC286238	-	0.17240022
LOC646982	null	LOC646982	-	0.17235154
LOC664727	null	LOC664727	-	0.1723428
GSG1	null	GSG1	germ cell associated 1	0.17217025
LOC388284	null	LOC388284	-	0.17207667
ACHE	null	ACHE	acetylcholinesterase (Yt blood group)	0.17205241
C10ORF64	null	C10ORF64	chromosome 10 open reading frame 64	0.1720292
DMN	null	DMN	desmuslin	0.17199974
KIN	null	KIN	KIN, antigenic determinant of recA protein homolog (mouse)	0.17190088
LOC283387	null	LOC283387	-	0.17185633
MGC5370	null	MGC5370	-	0.17181094
LOC221814	null	LOC221814	-	0.17166403
SALL3	null	SALL3	sal-like 3 (Drosophila)	0.17150676
CYGB	null	CYGB	cytoglobin	0.17145896
PDHX	null	PDHX	pyruvate dehydrogenase complex, component X	0.17144984
DUSP12	null	DUSP12	dual specificity phosphatase 12	0.1714334
LOC257407	null	LOC257407	-	0.17139314
LCOR	null	LCOR	ligand dependent nuclear receptor corepressor	0.17137796
CCDC23	null	CCDC23	coiled-coil domain containing 23	0.17136095
TMBIM4	null	TMBIM4	transmembrane BAX inhibitor motif containing 4	0.17134205
GPR113	null	GPR113	G protein-coupled receptor 113	0.1712966
BMP8A	null	BMP8A	bone morphogenetic protein 8a	0.17126282
CCDC62	null	CCDC62	coiled-coil domain containing 62	0.17122999
IWS1	null	IWS1	IWS1 homolog (S. cerevisiae)	0.17107856
METT11D1	null	METT11D1	methyltransferase 11 domain containing 1	0.17104703
BSDC1	null	BSDC1	BSD domain containing 1	0.17103527
AP3D1	null	AP3D1	adaptor-related protein complex 3, delta 1 subunit	0.17101571
SOX4	null	SOX4	SRY (sex determining region Y)-box 4	0.17100699
RXFP1	null	RXFP1	relaxin/insulin-like family peptide receptor 1	0.17079334
LOC56757	null	LOC56757	-	0.17074698
CDH9	null	CDH9	cadherin 9, type 2 (T1-cadherin)	0.17054461
GPSM2	null	GPSM2	G-protein signalling modulator 2 (AGS3-like, C. elegans)	0.17047831
GLTSCR1	null	GLTSCR1	glioma tumor suppressor candidate region gene 1	0.1704548
KIAA0152	null	KIAA0152	KIAA0152	0.1701365
SPAG5	null	SPAG5	sperm associated antigen 5	0.17004794
SERPINA9	null	SERPINA9	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9	0.16991723
OR7E104P	null	OR7E104P	olfactory receptor, family 7, subfamily E, member 104 pseudogene	0.16980915
CDY1 /// CDY1B	null	null	null	0.16965787
RASGEF1B	null	RASGEF1B	RasGEF domain family, member 1B	0.16925636
C9ORF131	null	C9ORF131	chromosome 9 open reading frame 131	0.16918741
ATP8A2	null	ATP8A2	ATPase, aminophospholipid transporter-like, Class I, type 8A, member 2	0.1691427
LOC283214	null	LOC283214	-	0.1688768
BMP15	null	BMP15	bone morphogenetic protein 15	0.16886842
IL12RB1	null	IL12RB1	interleukin 12 receptor, beta 1	0.16880475
SMR3B	null	SMR3B	submaxillary gland androgen regulated protein 3 homolog B (mouse)	0.16880198
MRPL48	null	MRPL48	mitochondrial ribosomal protein L48	0.16875298
TRIAP1	null	TRIAP1	TP53 regulated inhibitor of apoptosis 1	0.16869591
GSTO1	null	GSTO1	glutathione S-transferase omega 1	0.16862817
FRMD1	null	FRMD1	FERM domain containing 1	0.16861324
CABP4	null	CABP4	calcium binding protein 4	0.16838752
MEP1A	null	MEP1A	meprin A, alpha (PABA peptide hydrolase)	0.16830367
ALAS1	null	ALAS1	aminolevulinate, delta-, synthase 1	0.16827077
LOC390874	null	LOC390874	-	0.16822885
LOC641364	null	LOC641364	-	0.16816278
SYMPK	null	SYMPK	symplekin	0.16807686
C1ORF141	null	C1ORF141	chromosome 1 open reading frame 141	0.1679632
PROP1	null	PROP1	prophet of Pit1, paired-like homeodomain transcription factor	0.1679281
RAD54L2	null	RAD54L2	RAD54-like 2 (S. cerevisiae)	0.16766362
MYEOV2	null	MYEOV2	myeloma overexpressed 2	0.16763355
SF3B5	null	SF3B5	splicing factor 3b, subunit 5, 10kDa	0.16748558
C21ORF123	null	C21ORF123	chromosome 21 open reading frame 123	0.16721298
ZD77D08	null	ZD77D08	-	0.167189
EPS8L3	null	EPS8L3	EPS8-like 3	0.16717803
COG8	null	COG8	component of oligomeric golgi complex 8	0.1671758
SCYL2	null	SCYL2	SCY1-like 2 (S. cerevisiae)	0.16716532
DNAH8	null	DNAH8	dynein, axonemal, heavy chain 8	0.16711213
MYT2	null	MYT2	myelin transcription factor 2	0.16707359
NR2E3	null	NR2E3	nuclear receptor subfamily 2, group E, member 3	0.16695493
GEMIN7	null	GEMIN7	gem (nuclear organelle) associated protein 7	0.16689485
CXXC5	null	CXXC5	CXXC finger 5	0.16687661
ASRGL1	null	ASRGL1	asparaginase like 1	0.16687417
KCNN1	null	KCNN1	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	0.16677964
SF3B4	null	SF3B4	splicing factor 3b, subunit 4, 49kDa	0.16662921
LOC91316	null	LOC91316	-	0.16651951
HRG	null	HRG	histidine-rich glycoprotein	0.1664882
EFHA1	null	EFHA1	EF-hand domain family, member A1	0.166488
KRTAP10-12	null	KRTAP10-12	keratin associated protein 10-12	0.16636711
WDR39	null	WDR39	WD repeat domain 39	0.16635294
OR5L2	null	OR5L2	olfactory receptor, family 5, subfamily L, member 2	0.16632551
RNASE11	null	RNASE11	ribonuclease, RNase A family, 11 (non-active)	0.16630237
OR2J2	null	OR2J2	olfactory receptor, family 2, subfamily J, member 2	0.16607617
FLJ30851	null	FLJ30851	-	0.1660748
FAM46D	null	FAM46D	family with sequence similarity 46, member D	0.16574185
RAB9P1	null	RAB9P1	RAB9, member RAS oncogene family, pseudogene 1	0.16552998
PDE1A	null	PDE1A	phosphodiesterase 1A, calmodulin-dependent	0.16549185
SEH1L	null	SEH1L	SEH1-like (S. cerevisiae)	0.16546535
UBE2V1	null	UBE2V1	ubiquitin-conjugating enzyme E2 variant 1	0.1654638
LOC284385	null	LOC284385	-	0.16537108
KRTAP4-9	null	KRTAP4-9	keratin associated protein 4-9	0.16527979
LOC388630	null	LOC388630	-	0.16521303
STGC3	null	STGC3	-	0.16496693
AAAS	null	AAAS	achalasia, adrenocortical insufficiency, alacrimia (Allgrove, triple-A)	0.16488318
TRA16	null	TRA16	-	0.16476643
OTUD4	null	OTUD4	OTU domain containing 4	0.16470568
ACSBG2	null	ACSBG2	acyl-CoA synthetase bubblegum family member 2	0.16466697
COX8A	null	COX8A	cytochrome c oxidase subunit 8A (ubiquitous)	0.16457063
OPRD1	null	OPRD1	opioid receptor, delta 1	0.16448577
UNQ5831	null	null	null	0.1644005
LOC653524	null	null	null	0.1643842
OXNAD1	null	OXNAD1	oxidoreductase NAD-binding domain containing 1	0.1643834
LOC161247	null	LOC161247	-	0.1642595
C1ORF168	null	C1ORF168	chromosome 1 open reading frame 168	0.16419815
C10ORF68	null	C10ORF68	chromosome 10 open reading frame 68	0.16412638
ATP5J	null	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	0.16408645
CSNK1A1	null	CSNK1A1	casein kinase 1, alpha 1	0.16379881
MLL4	null	MLL4	-	0.16377567
LOC126520	null	LOC126520	-	0.16374834
MGC45922	null	MGC45922	-	0.16371675
LOC285556	null	LOC285556	-	0.1636737
C7ORF4	null	C7ORF4	chromosome 7 open reading frame 4	0.163608
MYCBPAP	null	MYCBPAP	MYCBP associated protein	0.16350478
PDE11A	null	PDE11A	phosphodiesterase 11A	0.16350411
FAM113A	null	FAM113A	family with sequence similarity 113, member A	0.1633849
HAPLN2	null	HAPLN2	hyaluronan and proteoglycan link protein 2	0.16314882
LUC7L2	null	LUC7L2	LUC7-like 2 (S. cerevisiae)	0.16312504
LOC283665	null	LOC283665	-	0.16306557
HIST1H3I	null	HIST1H3I	histone cluster 1, H3i	0.16300209
C2ORF4	null	C2ORF4	chromosome 2 open reading frame 4	0.16294241
TMEM130	null	TMEM130	transmembrane protein 130	0.1628937
C11ORF77	null	C11ORF77	chromosome 11 open reading frame 77	0.16263457
ZNF248	null	ZNF248	zinc finger protein 248	0.1626311
APAF1	null	APAF1	apoptotic peptidase activating factor	0.16261789
CYLC1	null	CYLC1	cylicin, basic protein of sperm head cytoskeleton 1	0.16247788
LMCD1	null	LMCD1	LIM and cysteine-rich domains 1	0.16242975
C11ORF37	null	C11ORF37	chromosome 11 open reading frame 37	0.16242746
PSEN2	null	PSEN2	presenilin 2 (Alzheimer disease 4)	0.16238913
FAM112A	null	FAM112A	family with sequence similarity 112, member A	0.16235012
ANKHD1 /// MASK-BP3	null	null	null	0.16232447
MAN2B1	null	MAN2B1	mannosidase, alpha, class 2B, member 1	0.16220379
ITGAD	null	ITGAD	integrin, alpha D	0.16219074
PIP5K1B	null	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase, type I, beta	0.16205695
CD7	null	CD7	CD7 molecule	0.16192819
EPO	null	EPO	erythropoietin	0.16186932
LOC653394	null	null	null	0.16186555
CAPZA3	null	CAPZA3	capping protein (actin filament) muscle Z-line, alpha 3	0.16178642
RFT1	null	RFT1	RFT1 homolog (S. cerevisiae)	0.16145661
LAMB4	null	LAMB4	laminin, beta 4	0.16145256
UBE1	null	UBE1	ubiquitin-activating enzyme E1 (A1S9T and BN75 temperature sensitivity complementing)	0.16138583
LOC283140	null	LOC283140	-	0.1613771
SAGE1	null	SAGE1	sarcoma antigen 1	0.16134468
CASP5	null	CASP5	caspase 5, apoptosis-related cysteine peptidase	0.16125493
LOC400752	null	LOC400752	-	0.16123195
SFRS1 /// INTS8	null	null	null	0.16119853
P2RY13	null	P2RY13	purinergic receptor P2Y, G-protein coupled, 13	0.16116688
WDR12	null	WDR12	WD repeat domain 12	0.161066
HSP90AA1	null	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	0.16098984
DNAJB11	null	DNAJB11	DnaJ (Hsp40) homolog, subfamily B, member 11	0.16097929
WNT9B	null	WNT9B	wingless-type MMTV integration site family, member 9B	0.1609648
LOC283745	null	LOC283745	-	0.16096117
ARFGEF2	null	ARFGEF2	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)	0.16085866
LOC643355	null	LOC643355	-	0.16065018
LOC116143	null	LOC116143	-	0.16057143
C8ORF49	null	C8ORF49	chromosome 8 open reading frame 49	0.16054893
MRPL30	null	MRPL30	mitochondrial ribosomal protein L30	0.16051675
OTX1	null	OTX1	orthodenticle homolog 1 (Drosophila)	0.16041188
C6ORF217	null	C6ORF217	chromosome 6 open reading frame 217	0.16025424
NOTCH2	null	NOTCH2	Notch homolog 2 (Drosophila)	0.1602399
LOC399900	null	LOC399900	-	0.16023527
LOC284080	null	LOC284080	-	0.16021997
KIR2DL2	null	KIR2DL2	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2	0.16018945
LOC646756	null	LOC646756	-	0.16009645
FAM55A	null	FAM55A	family with sequence similarity 55, member A	0.16004182
KCNH6	null	KCNH6	potassium voltage-gated channel, subfamily H (eag-related), member 6	0.16002929
OPRL1	null	OPRL1	opiate receptor-like 1	0.15999347
MGC10955	null	MGC10955	-	0.15992291
LOC153328	null	LOC153328	-	0.15989083
GPR6	null	GPR6	G protein-coupled receptor 6	0.15980934
KRTAP5-9	null	KRTAP5-9	keratin associated protein 5-9	0.15979926
C14ORF148	null	C14ORF148	chromosome 14 open reading frame 148	0.15973021
PPY2	null	PPY2	pancreatic polypeptide 2	0.15957943
TRIM26	null	TRIM26	tripartite motif-containing 26	0.15947776
USP1	null	USP1	ubiquitin specific peptidase 1	0.15945558
SMC6	null	SMC6	structural maintenance of chromosomes 6	0.15942197
IGHA1 /// IGHA2 ///	null	null	null	0.15936634
LOC284825	null	LOC284825	-	0.15934491
CSTF2T	null	CSTF2T	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant	0.15933673
LOC389124	null	LOC389124	-	0.15919763
CNOT6	null	CNOT6	CCR4-NOT transcription complex, subunit 6	0.15916823
TAF10	null	TAF10	TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa	0.15903084
ACOT12	null	ACOT12	acyl-CoA thioesterase 12	0.15898179
DMRTC1 /// LOC653349	null	null	null	0.15895931
IDUA	null	IDUA	iduronidase, alpha-L-	0.15890609
APR-2	null	APR-2	-	0.15884645
CDCA4	null	CDCA4	cell division cycle associated 4	0.15865667
DNAJC5B	null	DNAJC5B	DnaJ (Hsp40) homolog, subfamily C, member 5 beta	0.15861829
CS	null	CS	citrate synthase	0.15821485
RFT1 /// LOC285398	null	null	null	0.15802687
ZNF236	null	ZNF236	zinc finger protein 236	0.15799555
RPL15 /// LOC402694	null	null	null	0.15783186
LOC284274	null	LOC284274	-	0.15767255
DGCR9	null	DGCR9	DiGeorge syndrome critical region gene 9	0.1576063
RPH3A	null	RPH3A	rabphilin 3A homolog (mouse)	0.1575453
CLEC4F	null	CLEC4F	C-type lectin domain family 4, member F	0.15752758
LOC554235	null	LOC554235	-	0.1573365
SLC2A4	null	SLC2A4	solute carrier family 2 (facilitated glucose transporter), member 4	0.15733491
TUBA8	null	TUBA8	tubulin, alpha 8	0.1573041
NUDT16	null	NUDT16	nudix (nucleoside diphosphate linked moiety X)-type motif 16	0.1572938
RHBDF2	null	RHBDF2	rhomboid 5 homolog 2 (Drosophila)	0.1570909
ICEBERG	null	ICEBERG	-	0.15707846
SLC22A11	null	SLC22A11	solute carrier family 22 (organic anion/cation transporter), member 11	0.15702115
FLJ35220	null	FLJ35220	-	0.15698467
FLJ14668	null	FLJ14668	-	0.15697871
CIB4	null	CIB4	-	0.15694733
BTLA	null	BTLA	B and T lymphocyte associated	0.15693323
LOC642376	null	null	null	0.15682283
CPSF3	null	CPSF3	cleavage and polyadenylation specific factor 3, 73kDa	0.15672867
FKBP8	null	FKBP8	FK506 binding protein 8, 38kDa	0.15663064
PCOTH	null	PCOTH	-	0.15643442
GRM1	null	GRM1	glutamate receptor, metabotropic 1	0.15631305
HTR4	null	HTR4	5-hydroxytryptamine (serotonin) receptor 4	0.1563103
LOC283575	null	LOC283575	-	0.15620628
RGSL2	null	RGSL2	regulator of G-protein signalling like 2	0.1560274
LOC647294 /// LOC652	null	null	null	0.1560104
RSAD1	null	RSAD1	radical S-adenosyl methionine domain containing 1	0.15597609
LOC647589	null	LOC647589	-	0.1558234
LOC646736 /// LOC649	null	null	null	0.15573505
LOC219688	null	LOC219688	-	0.15565364
RPS27	null	RPS27	ribosomal protein S27 (metallopanstimulin 1)	0.1555756
LOC554175	null	LOC554175	-	0.1555099
C1ORF85	null	C1ORF85	chromosome 1 open reading frame 85	0.15532428
LOC285535	null	LOC285535	-	0.15511522
TTLL13	null	TTLL13	tubulin tyrosine ligase-like family, member 13	0.15507069
FLJ36208	null	FLJ36208	-	0.15493676
ADRA2B	null	ADRA2B	adrenergic, alpha-2B-, receptor	0.15490727
TAAR1	null	TAAR1	trace amine associated receptor 1	0.15486346
HPR	null	HPR	haptoglobin-related protein	0.15470149
KIAA1706	null	KIAA1706	-	0.1546707
FLII /// LLGL1	null	null	null	0.15438521
FGR	null	FGR	Gardner-Rasheed feline sarcoma viral (v-fgr) oncogene homolog	0.15435153
MYOM3	null	MYOM3	myomesin family, member 3	0.15434648
IL9	null	IL9	interleukin 9	0.15432331
RABGAP1	null	RABGAP1	RAB GTPase activating protein 1	0.15429547
RNASE3	null	RNASE3	ribonuclease, RNase A family, 3 (eosinophil cationic protein)	0.15428136
COX6A2	null	COX6A2	cytochrome c oxidase subunit VIa polypeptide 2	0.15426111
NDUFB7	null	NDUFB7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa	0.15419105
CCDC105	null	CCDC105	coiled-coil domain containing 105	0.15415724
VEGFB	null	VEGFB	vascular endothelial growth factor B	0.15415692
LOC645818	null	null	null	0.15409946
RAD1	null	RAD1	RAD1 homolog (S. pombe)	0.15405221
LOC440456	null	LOC440456	-	0.15404794
LOC90693	null	null	null	0.15403494
SEC24D	null	SEC24D	SEC24 related gene family, member D (S. cerevisiae)	0.1538053
DUS1L	null	DUS1L	dihydrouridine synthase 1-like (S. cerevisiae)	0.15378638
APOA5	null	APOA5	apolipoprotein A-V	0.15377997
OS9	null	OS9	-	0.15377268
LOC653754	null	null	null	0.15374863
LOC284898	null	LOC284898	-	0.15364024
CLDN18	null	CLDN18	claudin 18	0.15355104
DNM1DN11-6	null	DNM1DN11-6	-	0.15351948
ARRB2	null	ARRB2	arrestin, beta 2	0.15346548
PRRT1	null	PRRT1	proline-rich transmembrane protein 1	0.15344596
TMCO4	null	TMCO4	transmembrane and coiled-coil domains 4	0.1532868
RPS27A /// LOC388720	null	null	null	0.15320179
RPS28 /// LOC645899	null	null	null	0.15290225
TMEM106A	null	TMEM106A	transmembrane protein 106A	0.15282717
DYSFIP1	null	DYSFIP1	dysferlin interacting protein 1 (toonin)	0.15282604
FLJ40330 /// LOC6481	null	null	null	0.15281986
SLC4A11	null	SLC4A11	solute carrier family 4, sodium bicarbonate transporter-like, member 11	0.1527115
LOC644985	null	null	null	0.15269768
ISGF3G	null	ISGF3G	interferon-stimulated transcription factor 3, gamma 48kDa	0.15264395
OR51B6	null	OR51B6	olfactory receptor, family 51, subfamily B, member 6	0.15261894
MED9	null	MED9	mediator of RNA polymerase II transcription, subunit 9 homolog (S. cerevisiae)	0.15261026
FLJ10489	null	FLJ10489	-	0.15257323
