ENTREZID	SYMBOL
2700	GJA3
2702	GJA5
127534	GJB4
2706	GJB2
10804	GJB6
219770	GJD4
4646	MYO6
7067	THRA
2101	ESRRA
121340	SP7
84449	ZNF333
2972	BRF1
220992	ZNF485
129685	TAF8
58484	NLRC4
148268	ZNF570
94039	ZNF101
199777	ZNF626
90589	ZNF625
147837	ZNF563
147687	ZNF417
122809	SOCS4
284306	ZNF547
285267	ZNF619
79370	BCL2L14
163071	ZNF114
114026	ZIM3
8396	PIP4K2B
27153	ZNF777
126068	ZNF441
7592	ZNF41
147949	ZNF583
7626	ZNF75D
163051	ZNF709
255403	ZNF718
147741	ZNF560
148254	ZNF555
7003	TEAD1
117608	ZNF354B
133522	PPARGC1B
92105	INTS4
148266	ZNF569
90874	ZNF697
163049	ZNF791
147694	ZNF548
143686	SESN3
7652	ZNF99
90649	ZNF486
163050	ZNF564
7559	ZNF12
10302	SNAPC5
55663	ZNF446
117581	TWIST2
7621	ZNF70
54807	ZNF586
79027	ZNF655
146540	ZNF785
199704	ZNF585A
55240	STEAP3
121274	ZNF641
57541	ZNF398
55197	RPRD1A
7574	ZNF26
57693	ZNF317
9330	GTF3C3
7762	ZNF215
10432	RBM14
83746	L3MBTL2
2103	ESRRB
197320	ZNF778
51755	CDK12
84765	ZNF577
9358	ITGBL1
84911	ZNF382
162655	ZNF519
92285	ZNF585B
7773	ZNF230
10128	LRPPRC
7745	ZKSCAN8
84838	ZNF496
4774	NFIA
57335	ZNF286A
284119	CAVIN1
7586	ZKSCAN1
283337	ZNF740
148103	ZNF599
284443	ZNF493
7582	ZNF33B
91875	TTC5
285268	ZNF621
58492	ZNF77
9422	ZNF264
253639	ZNF620
144348	ZNF664
619279	ZNF704
26155	NOC2L
9534	ZNF254
7697	ZNF138
100289635	ZNF605
158399	ZNF483
55174	INTS10
342926	ZNF677
374900	ZNF568
169841	ZNF169
285349	ZNF660
6886	TAL1
80317	ZKSCAN3
199692	ZNF627
219578	ZNF804B
23269	MGA
168374	ZNF92
4094	MAF
64216	TFB2M
90338	ZNF160
7694	ZNF135
7757	ZNF208
26512	INTS6
440515	ZNF506
81556	INTS14
339559	ZFP69
51385	ZNF589
1121	CHM
2737	GLI3
158431	ZNF782
2100	ESR2
57209	ZNF248
728927	ZNF736
136991	ASZ1
284459	HKR1
25896	INTS7
9970	NR1I3
155061	ZNF746
1327	COX4I1
10397	NDRG1
3329	HSPD1
1337	COX6A1
10155	TRIM28
1351	COX8A
1350	COX7C
6741	SSB
7832	BTG2
9167	COX7A2L
2971	GTF3A
1340	COX6B1
7247	TSN
51593	SRRT
6446	SGK1
1345	COX6C
1616	DAXX
23429	RYBP
10769	PLK2
1349	COX7B
2539	G6PD
2975	GTF3C1
1329	COX5B
865	CBFB
65123	INTS3
54541	DDIT4
8445	DYRK2
7019	TFAM
1353	COX11
5875	RABGGTA
9377	COX5A
6895	TARBP2
1647	GADD45A
23660	ZKSCAN5
5442	POLRMT
1998	ELF2
10062	NR1H3
55756	INTS9
7257	TSNAX
7988	ZNF212
6619	SNAPC3
6618	SNAPC2
7748	ZNF195
4005	LMO2
7421	VDR
7004	TEAD4
6834	SURF1
7753	ZNF202
2976	GTF3C2
7699	ZNF140
8493	PPM1D
9891	NUAK1
4929	NR4A2
7181	NR2C1
7978	MTERF1
10782	ZNF274
1263	PLK3
25799	ZNF324
9997	SCO2
6688	SPI1
6940	ZNF354A
10520	ZNF211
6617	SNAPC1
7728	ZNF175
55786	ZNF415
4488	MSX2
5305	PIP4K2A
6621	SNAPC4
10526	IPO8
10168	ZNF197
1820	ARID3A
7625	ZNF74
6258	RXRG
79088	ZNF426
3622	ING2
7182	NR2C2
22869	ZNF510
23405	DICER1
7673	ZNF222
65988	ZNF747
8794	TNFRSF10C
10138	YAF2
7695	ZNF136
10650	PRELID3A
55888	ZKSCAN7
8431	NR0B2
7755	ZNF205
7702	ZNF143
55634	KRBOX4
190	NR0B1
51276	ZNF571
7594	ZNF43
4004	LMO1
5079	PAX5
26013	L3MBTL1
80264	ZNF430
56242	ZNF253
7678	ZNF124
4782	NFIC
7700	ZNF141
5325	PLAGL1
579	NKX3-2
7068	THRB
7539	ZFP37
4091	SMAD6
22835	ZFP30
63934	ZNF667
7768	ZNF225
7766	ZNF223
8856	NR1I2
65243	ZFP69B
79175	ZNF343
7596	ZNF45
8621	CDK13
7752	ZNF200
7101	NR2E1
7743	ZNF189
5308	PITX2
5458	POU4F2
57343	ZNF304
80108	ZFP2
7552	ZNF711
8013	NR4A3
2104	ESRRG
463	ZFHX3
79973	ZNF442
2821	GPI
10002	NR2E3
6046	BRD2
900	CCNG1
1490	CTGF
8575	PRKRA
6257	RXRB
5876	RABGGTB
2063	NR2F6
4781	NFIB
7005	TEAD3
23379	ICE1
9975	NR1D2
4784	NFIX
8738	CRADD
10795	ZNF268
3486	IGFBP3
9310	ZNF235
80110	ZNF614
9540	TP53I3
113835	ZNF257
5275	SERPINB13
5452	POU2F2
90233	ZNF551
57573	ZNF471
26173	INTS1
1997	ELF1
23248	RPRD2
26053	AUTS2
7551	ZNF3
8427	ZNF282
10413	YAP1
23314	SATB2
7738	ZNF184
146542	ZNF688
374655	ZNF710
387032	ZKSCAN4
26048	ZNF500
1749	DLX5
58500	ZNF250
4603	MYBL1
7571	ZNF23
7633	ZNF79
4839	NOP2
22936	ELL2
10781	ZNF266
84124	ZNF394
90333	ZNF468
26152	ZNF337
9271	PIWIL1
7587	ZNF37A
83744	ZNF484
84436	ZNF528
162972	ZNF550
10793	ZNF273
388567	ZNF749
57711	ZNF529
256051	ZNF549
91646	TDRD12
57615	ZNF492
126070	ZNF440
170960	ZNF721
10794	ZNF460
7556	ZNF10
91120	ZNF682
7710	ZNF154
7692	ZNF133
7767	ZNF224
860	RUNX2
639	PRDM1
7770	ZNF227
55124	PIWIL2
171392	ZNF675
126231	ZNF573
10780	ZNF234
29959	NRBP1
4697	NDUFA4
9328	GTF3C5
51123	ZNF706
7376	NR1H2
29102	DROSHA
27244	SESN1
51499	TRIAP1
55900	ZNF302
8409	UXT
79047	KCTD15
57117	INTS12
79664	ICE2
28984	RGCC
27300	ZNF544
29028	ATAD2
10848	PPP1R13L
79035	NABP2
55656	INTS8
54925	ZSCAN32
79837	PIP4K2C
55290	BRF2
55367	PIDD1
79759	ZNF668
55778	ZNF839
57103	TIGAR
54811	ZNF562
9329	GTF3C4
55422	ZNF331
59348	ZNF350
64859	NABP1
7733	ZNF180
79871	RPAP2
80237	ELL3
10308	ZNF267
7769	ZNF226
80095	ZNF606
79818	ZNF552
51333	ZNF771
80778	ZNF34
79744	ZNF419
9668	ZNF432
79891	ZNF671
79898	ZNF613
7561	ZNF14
54971	BANP
84914	ZNF587
79733	E2F8
79755	ZNF750
55713	ZNF334
59269	HIVEP3
79862	ZNF669
55762	ZNF701
63970	TP53AIP1
79230	ZNF557
9464	HAND2
7761	ZNF214
23439	ATP1B4
54989	ZNF770
55657	ZNF692
80032	ZNF556
79943	ZNF696
56165	TDRD1
11022	TDRKH
51204	TACO1
7711	ZNF155
1750	DLX6
50943	FOXP3
665	BNIP3L
54514	DDX4
55726	INTS13
29117	BRD7
29982	NRBF2
80789	INTS5
92595	ZNF764
54700	RRN3
7771	ZNF112
147657	ZNF480
388569	ZNF324B
80139	ZNF703
27166	PRELID1
29101	SSU72
57510	XPO5
51241	COX16
83667	SESN2
6341	SCO1
50484	RRM2B
84524	ZC3H8
55659	ZNF416
90592	ZNF700
65251	ZNF649
84775	ZNF607
10172	ZNF256
7549	ZNF2
93474	ZNF670
55814	BDP1
11105	PRDM7
7581	ZNF33A
57508	INTS2
54973	INTS11
84108	PCGF6
54456	MOV10L1
84883	AIFM2
84527	ZNF559
116228	COX20
124446	TMEM219
58490	RPRD1B
112495	GTF3C6
90809	PIP4P1
112858	TP53RK
100861532	RNA45SN5
84987	COX14
113802	HENMT1
94241	TP53INP1
80818	ZNF436
146198	ZFP90
284252	KCTD1
84333	PCGF5
133746	JMY
8463	TEAD2
58491	ZNF71
25925	ZNF521
7566	ZNF18
162239	ZFP1
126382	NR2C2AP
7760	ZNF213
115509	ZNF689
285521	COX18
7627	ZNF75A
148156	ZNF558
144455	E2F7
221785	ZSCAN25
91975	ZNF300
201514	ZNF584
219749	ZNF25
84870	RSPO3
30832	ZNF354C
285971	ZNF775
122402	TDRD9
147929	ZNF565
389114	ZNF662
284309	ZNF776
84944	MAEL
340252	ZNF680
162967	ZNF320
353274	ZNF445
143689	PIWIL4
146434	ZNF597
353355	ZNF233
51808	PHAX
140612	ZFP28
57474	ZNF490
90075	ZNF30
90317	ZNF616
115196	ZNF554
348327	ZNF530
57547	ZNF624
170959	ZNF431
92283	ZNF461
127396	ZNF684
169270	ZNF596
221400	TDRD6
284307	ZIK1
51058	ZNF691
57677	ZFP14
388566	ZNF470
7567	ZNF19
126375	ZNF792
163087	ZNF383
155054	ZNF425
163081	ZNF567
84874	ZNF514
162963	ZNF610
339327	ZNF546
84626	KRBA1
282890	ZNF311
90594	ZNF439
148213	ZNF681
221044	UCMA
84671	ZNF347
163255	ZNF540
133383	SETD9
124411	ZNF720
163227	ZNF100
147923	ZNF420
136051	ZNF786
7562	ZNF708
84924	ZNF566
340385	ZNF517
147948	ZNF582
284370	ZNF615
147686	ZNF418
390927	ZNF793
201164	PLD6
3790	KCNS3
26251	KCNG2
3745	KCNB1
3747	KCNC2
3291	HSD11B2
3290	HSD11B1
5230	PGK1
7167	TPI1
226	ALDOA
4190	MDH1
2023	ENO1
2026	ENO2
230	ALDOC
5106	PCK2
8604	SLC25A12
10165	SLC25A13
2027	ENO3
5224	PGAM2
8789	FBP2
8402	SLC25A11
2203	FBP1
2597	GAPDH
5232	PGK2
54020	SLC37A1
57818	G6PC2
219855	SLC37A2
5214	PFKP
5211	PFKL
5315	PKM
10007	GNPDA1
5209	PFKFB3
3099	HK2
669	BPGM
3101	HK3
5210	PFKFB4
5207	PFKFB1
5208	PFKFB2
5213	PFKM
283871	PGP
83440	ADPGK
132789	GNPDA2
2036	EPB41L1
23426	GRIP1
80852	GRIP2
6511	SLC1A6
10550	ARL6IP5
57030	SLC17A7
6512	SLC1A7
204962	SLC44A5
57605	PITPNM2
84879	MFSD2A
80736	SLC44A4
85465	SELENOI
10390	CEPT1
56994	CHPT1
2819	GPD1
56910	STARD7
10423	CDIPT
9791	PTDSS1
8443	GNPAT
8895	CPNE3
23760	PITPNB
9600	PITPNM1
1120	CHKB
5130	PCYT1A
1119	CHKA
23659	PLA2G15
43	ACHE
590	BCHE
1040	CDS1
9468	PCYT1B
8904	CPNE1
10400	PEMT
5833	PCYT2
2820	GPD2
9362	CPNE6
10555	AGPAT2
23171	GPD1L
23259	DDHD2
8760	CDS2
171586	ABHD3
55326	AGPAT5
51205	ACP6
55500	ETNK1
55224	ETNK2
9489	PGS1
56895	AGPAT4
27132	CPNE7
81490	PTDSS2
64850	ETNPPL
83394	PITPNM3
10809	STARD10
84803	GPAT3
57153	SLC44A2
137964	GPAT4
56261	GPCPD1
114971	PTPMT1
80821	DDHD1
84895	MIGA2
126969	SLC44A3
374986	MIGA1
150763	GPAT2
200879	LIPH
162466	PHOSPHO1
149998	LIPI
284161	GDPD1
51573	GDE1
10908	PNPLA6
81544	GDPD5
79153	GDPD3
375775	PNPLA7
133121	ENPP6
275	AMT
2731	GLDC
5261	PHKG2
5256	PHKA2
5834	PYGB
5257	PHKB
5836	PYGL
178	AGL
5255	PHKA1
5837	PYGM
5260	PHKG1
3626	INHBC
3623	INHA
83729	INHBE
90161	HS6ST2
266722	HS6ST3
93010	B3GNT7
3038	HAS3
3340	NDST1
57214	CEMIP
6548	SLC9A1
8509	NDST2
9953	HS3ST3B1
64579	NDST4
11041	B4GAT1
9653	HS2ST1
9435	CHST2
10331	B3GNT3
9957	HS3ST1
8534	CHST1
3037	HAS2
79411	GLB1L
8692	HYAL2
9394	HS6ST1
3036	HAS1
11261	CHP1
11046	SLC35D2
26035	GLCE
10894	LYVE1
10678	B3GNT2
10855	HPSE
9956	HS3ST2
9955	HS3ST3A1
9348	NDST3
60495	HPSE2
23563	CHST5
79369	B3GNT4
9951	HS3ST4
64711	HS3ST6
222537	HS3ST5
83850	ESYT3
2583	B4GALNT1
427	ASAH1
57488	ESYT2
2581	GALC
7357	UGCG
7368	UGT8
23344	ESYT1
6609	SMPD1
2760	GM2A
8706	B3GALNT1
2717	GLA
64781	CERK
51228	GLTP
57733	GBA3
80772	CPTP
57704	GBA2
339221	ENPP7
5160	PDHA1
9380	GRHPR
8050	PDHX
8659	ALDH4A1
51601	LIPT1
1610	DAO
189	AGXT
8528	DDO
5162	PDHB
55526	DHTKD1
1737	DLAT
11019	LIAS
5161	PDHA2
58510	PRODH2
5827	PXMP2
54363	HAO1
64902	AGXT2
112817	HOGA1
83597	RTP3
120065	OR5P2
120066	OR5P3
132112	RTP1
284521	OR2L13
81472	OR2C3
26493	OR8B8
144124	OR10A5
283297	OR10A4
283159	OR8D1
26716	OR2H1
285093	RTP5
162998	OR7D2
26245	OR2M4
26188	OR1C1
26492	OR8G2P
26494	OR8G1
158131	OR1Q1
26689	OR4D1
26246	OR2L2
282775	OR5J2
26341	OR5H1
26496	OR10A3
26740	OR1J2
26248	OR2K2
26219	OR1J4
26338	OR5L2
26339	OR5K1
26595	OR8B2
282763	OR51B5
65055	REEP1
51308	REEP2
26659	OR7A5
26658	OR7C2
26707	OR2J2
26333	OR7A17
26532	OR10H3
10798	OR5I1
26211	OR2F1
26538	OR10H2
26539	OR10H1
7932	OR2H2
7905	REEP5
26648	OR7E24
81697	OR2B2
26212	OR2B6
26664	OR7C1
135948	OR2F2
390892	OR7A10
442186	OR2J3
80346	REEP4
64108	RTP4
23538	OR52A1
442194	OR10C1
26531	OR11A1
26529	OR12D2
26476	OR10J1
4994	OR3A1
8390	OR1G1
4995	OR3A2
8383	OR1A1
4992	OR1F1
56656	OR2S2
81285	OR51E2
8392	OR3A3
81797	OR12D3
26189	OR1A2
26692	OR2W1
4993	OR2C1
4991	OR1D2
8590	OR6A2
221035	REEP3
92840	REEP6
143503	OR51E1
135946	OR6B1
126370	OR1I1
79339	OR51B4
79345	OR51B2
390064	OR51I2
390058	OR51B6
442191	OR14J1
390066	OR52D1
390063	OR51I1
283160	OR8D2
390059	OR51M1
81696	OR5V1
442184	OR2B3
5590	PRKCZ
10630	PDPN
51266	CLEC1B
80739	MPIG6B
348980	HCN1
10021	HCN4
610	HCN2
57657	HCN3
29801	ZDHHC8
3069	HDLBP
5360	PLTP
3931	LCAT
1071	CETP
9388	LIPG
7289	TULP3
23432	GPR161
55811	ADCY10
80199	FUZ
27152	INTU
374654	KIF7
64399	HHIP
22873	DZIP1
8405	SPOP
25989	ULK3
339745	SPOPL
57758	SCUBE2
147111	NOTUM
85455	DISP2
7390	UROS
1352	COX10
3145	HMBS
2235	FECH
1371	CPOX
5498	PPOX
211	ALAS1
7389	UROD
212	ALAS2
210	ALAD
1355	COX15
645	BLVRB
644	BLVRA
3163	HMOX2
54495	TMX3
5552	SRGN
7273	TTN
94121	SYTL4
9948	WDR1
967	CD63
813	CALU
308	ANXA5
3920	LAMP2
8407	TAGLN2
3959	LGALS3BP
7078	TIMP3
6414	SELENOP
5768	QSOX1
51097	SCCPDH
10447	FAM3C
12	SERPINA3
7873	MANF
5341	PLEK
7423	VEGFB
2983	GUCY1B3
9749	PHACTR2
197	AHSG
5004	ORM1
350	APOH
5051	PAFAH2
7804	LRP8
5099	PCDH7
22915	MMRN1
3699	ITIH3
3700	ITIH4
2977	GUCY1A2
5874	RAB27B
3671	ISLR
4352	MPL
334	APLP2
10916	MAGED2
1893	ECM1
10490	VTI1B
5919	RARRES2
3479	IGF1
22927	HABP4
7424	VEGFC
7066	THPO
23052	ENDOD1
10184	LHFPL2
5267	SERPINA4
1521	CTSW
6694	SPP2
7114	TMSB4X
51571	FAM49B
51368	TEX264
78991	PCYOX1L
29106	SCG3
29789	OLA1
55664	CDC37L1
374354	NHLRC2
54863	TOR4A
54676	GTPBP2
2982	GUCY1A3
66005	CHID1
83706	FERMT3
135228	CD109
1	A1BG
131669	UROC1
3176	HNMT
3034	HAL
3067	HDC
10841	FTCD
138199	CARNMT1
57571	CARNS1
144193	AMDHD1
6898	TAT
169355	IDO2
2184	FAH
2639	GCDH
5092	PCBD1
8942	KYNU
3081	HGD
8564	KMO
1428	CRYM
23498	HAAO
6999	TDO2
3242	HPD
5860	QDPR
56267	KYAT3
3620	IDO1
10157	AASS
80150	ASRGL1
89874	SLC25A21
51268	PIPOX
51166	AADAT
130013	ACMSD
259307	IL4I1
123688	HYKK
125061	AFMID
8125	ANP32A
1994	ELAVL1
8471	IRS4
3480	IGF1R
54106	TLR9
90423	ATP6V1E2
160364	CLEC12A
245973	ATP6V1C2
57554	LRRC7
10695	CNPY3
9522	SCAMP1
89777	SERPINB12
245972	ATP6V0D2
154664	ABCA13
222487	ADGRG3
51125	GOLGA7
124583	CANT1
54509	RHOF
23200	ATP11B
525	ATP6V1B1
932	MS4A3
23545	ATP6V0A2
25852	ARMC8
83716	CRISPLD2
23218	NBEAL2
8635	RNASET2
55832	CAND1
23406	COTL1
1654	DDX3X
8876	VNN1
57020	C16orf62
23317	DNAJC13
5787	PTPRB
84766	CRACR2A
22861	NLRP1
9798	IST1
54918	CMTM6
221	ALDH3B1
8566	PDXK
388698	FLG2
10396	ATP8A1
6727	SRP14
2665	GDI2
3608	ILF2
533	ATP6V0B
8992	ATP6V0E1
6282	S100A11
2896	GRN
10577	NPC2
51552	RAB14
527	ATP6V0C
10970	CKAP4
10628	TXNIP
2040	STOM
526	ATP6V1B2
10857	PGRMC1
8804	CREG1
1476	CSTB
10159	ATP6AP2
9296	ATP6V1F
3916	LAMP1
4860	PNP
3615	IMPDH2
10549	PRDX4
523	ATP6V1A
6993	DYNLT1
9961	MVP
11333	PDAP1
2171	FABP5
9725	TMEM63A
10043	TOM1
528	ATP6V1C1
22918	CD93
290	ANPEP
6590	SLPI
5799	PTPRN2
6793	STK10
353	APRT
8514	KCNAB2
963	CD53
23593	HEBP2
4311	MME
10788	IQGAP2
8836	GGH
25801	GCA
4126	MANBA
1774	DNASE1L1
4353	MPO
2215	FCGR3B
10312	TCIRG1
22875	ENPP4
3614	IMPDH1
5284	PIGR
9535	GMFG
11010	GLIPR1
9145	SYNGR1
11322	TMC6
175	AGA
6286	S100P
55	ACPP
80301	PLEKHO2
26578	OSTF1
4033	LRMP
10875	FGL2
8411	EEA1
4332	MNDA
535	ATP6V0A1
5775	PTPN4
25797	QPCT
6271	S100A1
978	CDA
7226	TRPM2
683	BST1
9450	LY86
7130	TNFAIP6
6036	RNASE2
5806	PTX3
383	ARG1
4064	CD180
2352	FOLR3
9447	AIM2
2444	FRK
8560	DEGS1
353189	SLCO4C1
2204	FCAR
25840	METTL7A
10321	CRISP3
272	AMPD3
4210	MEFV
9545	RAB3D
10493	VAT1
5036	PA2G4
529	ATP6V1E1
9550	ATP6V1G1
9218	VAPA
51382	ATP6V1D
23071	ERP44
4125	MAN2B1
837	CASP4
1116	CHI3L1
5873	RAB27A
6317	SERPINB3
9051	PSTPIP1
5553	PRG2
9114	ATP6V0D1
23197	FAF2
1992	SERPINB1
10562	OLFM4
23526	ARHGAP45
23250	ATP11A
155066	ATP6V0E2
5912	RAP2B
5273	SERPINB10
566	AZU1
8288	EPX
534	ATP6V1G2
55754	TMEM30A
11031	RAB31
51646	YPEL5
56888	KCMF1
23412	COMMD3
29099	COMMD9
51071	DERA
79792	GSDMD
9342	SNAP29
56954	NIT2
55313	CPPED1
57826	RAP2C
51316	PLAC8
79169	C1orf35
51411	BIN2
51816	ADA2
51284	TLR7
50617	ATP6V0A4
79930	DOK3
51806	CALML5
79895	ATP8B4
56729	RETN
10394	PRG3
51311	TLR8
81619	TSPAN14
387263	C6orf120
158747	MOSPD2
51209	RAB9B
10890	RAB10
2519	FUCA2
94103	ORMDL3
10910	SUGT1
25798	BRI3
83858	ATAD3B
64333	ARHGAP9
84418	CYSTM1
29952	DPP7
196527	ANO6
121260	SLC15A4
53917	RAB24
127829	ARL8A
114790	STK11IP
258010	SVIP
201294	UNC13D
93100	NAPRT
387921	NHLRC3
84514	GHDC
326624	RAB37
374403	TBC1D10C
116844	LRG1
150372	NFAM1
127124	ATP6V1G3
199675	MCEMP1
84443	FRMPD3
2978	GUCA1A
79823	CAMKMT
388531	RGS9BP
2868	GRK4
10988	METAP2
5957	RCVRN
5475	PPEF1
3000	GUCY2D
6011	GRK1
2986	GUCY2F
23173	METAP1
2979	GUCA1B
9626	GUCA1C
9789	SPCS2
23478	SEC11A
1803	DPP4
5122	PCSK1
1045	CDX2
28972	SPCS1
60559	SPCS3
90701	SEC11C
113026	PLCD3
3707	ITPKB
3632	INPP5A
9677	PPIP5K1
3633	INPP5B
8821	INPP4B
51196	PLCE1
3628	INPP1
3612	IMPA1
3613	IMPA2
23262	PPIP5K2
3631	INPP4A
66036	MTMR9
5333	PLCD1
3706	ITPKA
9651	PLCH2
9562	MINPP1
11163	NUDT4
9807	IP6K1
80271	ITPKC
27124	INPP5J
23007	PLCH1
9108	MTMR7
64768	IPPK
55190	NUDT11
51477	ISYNA1
55586	MIOX
84812	PLCD4
117283	IP6K3
89869	PLCZ1
253430	IPMK
170685	NUDT10
114134	SLC2A13
115584	SLC5A11
7086	TKT
169026	SLC30A8
64924	SLC30A5
114815	SORCS1
3800	KIF5C
1363	CPE
5126	PCSK2
25924	MYRIP
56605	ERO1B
55676	SLC30A6
57393	TMEM27
148867	SLC30A7
537	ATP6AP1
3643	INSR
10643	IGF2BP3
10644	IGF2BP2
10642	IGF2BP1
773	CACNA1A
23568	ARL2BP
402	ARL2
6861	SYT5
777	CACNA1E
79944	L2HGDH
137872	ADHFE1
728294	D2HGDH
221264	AK9
122481	AK7
1841	DTYMK
158067	AK8
51727	CMPK1
6240	RRM1
1635	DCTD
4830	NME1
203	AK1
1503	CTPS1
102157402	AK6
205	AK4
4832	NME3
10201	NME6
204	AK2
2745	GLRX
25961	NUDT13
1854	DUT
4833	NME4
79077	DCTPP1
56474	CTPS2
26289	AK5
29922	NME7
6303	SAT1
143187	VTI1A
10228	STX6
27128	CYTH4
54734	RAB39A
9266	CYTH2
55275	VPS53
10244	RABEPK
8675	STX16
2803	GOLGA4
400	ARL1
23647	ARFIP2
10226	PLIN3
9648	GCC2
9267	CYTH1
22836	RHOBTB3
10139	ARFRP1
2800	GOLGA1
27333	GOLIM4
250	ALPP
9712	USP6NL
9265	CYTH3
27314	RAB30
9609	RAB36
8677	STX10
7110	TMF1
6293	VPS52
738	VPS51
9950	GOLGA5
51542	VPS54
79571	GCC1
60560	NAA35
83452	RAB33B
9367	RAB9A
60592	SCOC
57589	RIC1
84316	NAA38
90196	SYS1
122830	NAA30
4151	MB
58157	NGB
11060	WWP2
1822	ATN1
80243	PREX2
8870	IER3
8395	PIP5K1B
8394	PIP5K1A
5987	TRIM27
23239	PHLPP1
6591	SNAI2
23035	PHLPP2
6615	SNAI1
84232	MAF1
3758	KCNJ1
266675	BEST4
7809	BSND
162514	TRPV3
161003	STOML3
7439	BEST1
259232	NALCN
148229	ATP8B3
80036	TRPM3
1188	CLCNKB
284525	SLC9C2
56302	TRPV5
65125	WNK1
65267	WNK3
55107	ANO1
255231	MCOLN2
144453	BEST3
84239	ATP13A4
53373	TPCN1
55283	MCOLN3
65268	WNK2
55503	TRPV6
344905	ATP13A5
496	ATP4B
57719	ANO8
374868	ATP9B
51802	ASIC5
133308	SLC9B2
57194	ATP10A
1182	CLCN3
6337	SCNN1A
540	ATP7B
1183	CLCN4
41	ASIC1
6338	SCNN1B
9914	ATP2C2
9635	CLCA2
4308	TRPM1
40	ASIC2
1184	CLCN5
1831	TSC22D3
495	ATP4A
6340	SCNN1G
10786	SLC17A3
479	ATP12A
54831	BEST2
8989	TRPA1
1180	CLCN1
6339	SCNN1D
1186	CLCN7
27032	ATP2C1
1179	CLCA1
26133	TRPC4AP
10079	ATP9A
57205	ATP10D
1181	CLCN2
23120	ATP10B
5205	ATP8B1
63982	ANO3
57198	ATP8B2
57130	ATP13A1
28962	OSTM1
23400	ATP13A2
55129	ANO10
51076	CUTC
51393	TRPV2
54795	TRPM4
57348	TTYH1
59341	TRPV4
51761	ATP8A2
57192	MCOLN1
22802	CLCA4
57101	ANO2
79054	TRPM8
10110	SGK2
140803	TRPM6
55515	ASIC4
54822	TRPM7
94015	TTYH2
29850	TRPM5
80727	TTYH3
286410	ATP11C
338440	ANO9
65266	WNK4
219931	TPCN2
203859	ANO5
57578	UNC79
121601	ANO4
285175	UNC80
197259	MLKL
50636	ANO7
7095	SEC62
4189	DNAJB9
7466	WFS1
9797	TATDN2
1200	TPP1
6745	SSR1
3068	HDGF
6734	SRPRA
27230	SERP1
11231	SEC63
439	ASNA1
10897	YIF1A
10106	CTDSP2
7709	ZBTB17
2134	EXTL1
2081	ERN1
10130	PDIA6
116138	KLHDC3
2137	EXTL3
2135	EXTL2
56005	MYDGF
64061	TSPYL2
30827	CXXC1
58477	SRPRB
55033	FKBP14
51726	DNAJB11
113235	SLC46A1
3077	HFE
3658	IREB2
9843	HEPH
48	ACO1
10539	GLRX3
7036	TFR2
79901	CYBRD1
51310	SLC22A17
28982	FLVCR1
261729	STEAP2
54511	HMGCLL1
622	BDH1
3155	HMGCL
5019	OXCT1
3158	HMGCS2
56898	BDH2
65985	AACS
79611	ACSS3
3906	LALBA
3988	LIPA
4864	NPC1
51599	LSR
8435	SOAT2
6646	SOAT1
57552	NCEH1
255738	PCSK9
319	APOF
29923	HILPDA
1149	CIDEA
128486	FITM2
161247	FITM1
4123	MAN2C1
23324	MAN2B2
79707	NOL9
10200	MPHOSPH6
10556	RPP30
55127	HEATR1
10885	WDR3
5394	EXOSC10
23517	SKIV2L2
10607	TBL3
25879	DCAF13
11056	DDX52
10438	C1D
4691	NCL
4809	SNU13
8780	RIOK3
23481	PES1
27341	RRP7A
9790	BMS1
11103	KRR1
705	BYSL
56902	PNO1
51096	UTP18
26168	SENP3
9136	RRP9
11102	RPP14
27042	DIEXF
10557	RPP38
114049	BUD23
81875	ISG20L2
81887	LAS1L
9277	WDR46
10436	EMG1
57418	WDR18
57050	UTP3
27340	UTP20
54555	DDX49
2091	FBL
92856	IMP4
22984	PDCD11
10199	MPHOSPH10
10799	RPP40
8602	NOP14
23160	WDR43
27043	PELP1
51077	FCF1
117246	FTSJ3
54881	TEX10
55720	TSR1
65083	NOL6
51118	UTP11
55759	WDR12
55781	RIOK2
10171	RCL1
55131	RBM28
55813	UTP6
8568	RRP1
79050	NOC4L
51388	NIP7
54913	RPP25
79159	NOL12
10813	UTP14A
55272	IMP3
25926	NOL11
28987	NOB1
51602	NOP58
57647	DHX37
83732	RIOK1
84128	WDR75
84916	UTP4
84946	LTV1
88745	RRP36
134430	WDR36
90459	ERI1
84135	UTP15
26354	GNL3
2118	ETV4
989	SEPT7
5596	MAPK4
5597	MAPK6
8555	CDC14B
10602	CDC42EP3
10435	CDC42EP2
148170	CDC42EP5
7299	TYR
1638	DCT
7306	TYRP1
4948	OCA2
51151	SLC45A2
89781	HPS4
163486	DENND1B
338382	RAB7B
10260	DENND4A
125058	TBC1D16
57679	ALS2
80006	TRAPPC13
23433	RHOQ
79890	RIN3
51256	TBC1D7
1122	CHML
23216	TBC1D1
83874	TBC1D10A
2664	GDI1
5872	RAB13
6764	ST5
9909	DENND4B
51112	TRAPPC12
9135	RABEP1
3257	HPS1
9882	TBC1D4
22879	MON1B
23011	RAB21
23637	RABGAP1
10981	RAB32
9610	RIN1
11021	RAB35
55667	DENND4C
4621	MYH3
4619	MYH1
9363	RAB33A
4626	MYH8
