NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
FOXM1	null	FOXM1	forkhead box M1	-0.22295217
LOC401565	null	LOC401565	-	-0.22305948
LOC153222	null	LOC153222	-	-0.22311223
MSH2	null	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	-0.22313009
KLK10	null	KLK10	kallikrein 10	-0.22328834
CHRNB4	null	CHRNB4	cholinergic receptor, nicotinic, beta 4	-0.22339359
P2RY1	null	P2RY1	purinergic receptor P2Y, G-protein coupled, 1	-0.22344942
NDUFS7	null	NDUFS7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)	-0.22365364
ARL6IP5	null	ARL6IP5	ADP-ribosylation-like factor 6 interacting protein 5	-0.22365448
TMEM131	null	TMEM131	transmembrane protein 131	-0.2237429
SLC39A5	null	SLC39A5	solute carrier family 39 (metal ion transporter), member 5	-0.22383308
LOC339298	null	LOC339298	-	-0.2238512
PPIL5	null	PPIL5	peptidylprolyl isomerase (cyclophilin)-like 5	-0.22389552
NOD3	null	NOD3	-	-0.22390456
IL22	null	IL22	interleukin 22	-0.2240406
C10ORF25	null	C10ORF25	chromosome 10 open reading frame 25	-0.22422957
BIRC7	null	BIRC7	baculoviral IAP repeat-containing 7 (livin)	-0.22436337
CDC42EP4	null	CDC42EP4	CDC42 effector protein (Rho GTPase binding) 4	-0.22475035
CYP2U1	null	CYP2U1	cytochrome P450, family 2, subfamily U, polypeptide 1	-0.22537526
TSPAN12	null	TSPAN12	tetraspanin 12	-0.22543903
ZMYM3	null	ZMYM3	zinc finger, MYM-type 3	-0.22551882
LOC440704	null	LOC440704	-	-0.22558275
RSPO4	null	RSPO4	R-spondin family, member 4	-0.22559047
C4ORF6	null	C4ORF6	chromosome 4 open reading frame 6	-0.2257423
MEP1A	null	MEP1A	meprin A, alpha (PABA peptide hydrolase)	-0.22589992
FCGR1A /// LOC440607	null	null	null	-0.22608249
PSME3	null	PSME3	proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)	-0.22630465
TRIM44	null	TRIM44	tripartite motif-containing 44	-0.22644632
PSMD12	null	PSMD12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	-0.22647974
XRCC5	null	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)	-0.22676487
C16ORF54 /// LOC6531	null	null	null	-0.22680445
DGKI	null	DGKI	diacylglycerol kinase, iota	-0.22704211
GIPC3	null	GIPC3	GIPC PDZ domain containing family, member 3	-0.2270936
WDR40B	null	WDR40B	WD repeat domain 40B	-0.22723453
MOV10	null	MOV10	Mov10, Moloney leukemia virus 10, homolog (mouse)	-0.22724529
KRTAP3-1 /// LOC6443	null	null	null	-0.22738364
RP11-493K23.2	null	RP11-493K23.2	-	-0.227585
C18ORF34	null	C18ORF34	chromosome 18 open reading frame 34	-0.22764167
LOC402779	null	LOC402779	-	-0.22766075
KIAA0565	null	KIAA0565	-	-0.22775513
GVIN1	null	GVIN1	GTPase, very large interferon inducible 1	-0.22789207
NBPF1	null	NBPF1	neuroblastoma breakpoint family, member 1	-0.22795318
RPL11	null	RPL11	ribosomal protein L11	-0.22795893
PDYN	null	PDYN	prodynorphin	-0.22809617
SLC5A1	null	SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	-0.228318
RPS3A /// LOC439992	null	null	null	-0.22837454
YME1L1	null	YME1L1	YME1-like 1 (S. cerevisiae)	-0.22843322
KCNF1	null	KCNF1	potassium voltage-gated channel, subfamily F, member 1	-0.228561
PDE10A	null	PDE10A	phosphodiesterase 10A	-0.22858068
LOC148898	null	null	null	-0.22867316
CAMKK2	null	CAMKK2	calcium/calmodulin-dependent protein kinase kinase 2, beta	-0.22867568
FAM63A	null	FAM63A	family with sequence similarity 63, member A	-0.22868201
WDR3	null	WDR3	WD repeat domain 3	-0.22872612
MUC8	null	MUC8	mucin 8	-0.22880857
SHOX	null	SHOX	short stature homeobox	-0.22882497
APOB	null	APOB	apolipoprotein B (including Ag(x) antigen)	-0.22888765
DKFZP434N062	null	DKFZP434N062	-	-0.2289649
MYOM2	null	MYOM2	myomesin (M-protein) 2, 165kDa	-0.22914913
ZPLD1	null	ZPLD1	zona pellucida-like domain containing 1	-0.22916822
TSNAXIP1	null	TSNAXIP1	translin-associated factor X interacting protein 1	-0.22932746
TITF1	null	TITF1	thyroid transcription factor 1	-0.2294454
SNX9	null	SNX9	sorting nexin 9	-0.2299195
PDC	null	PDC	phosducin	-0.22994858
PTPN11	null	PTPN11	protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)	-0.23011023
AQP4	null	AQP4	aquaporin 4	-0.23037957
DPT	null	DPT	dermatopontin	-0.23054448
MGC13005	null	MGC13005	-	-0.23055233
PVT1 /// LOC441378	null	null	null	-0.23092902
PITPNA	null	PITPNA	phosphatidylinositol transfer protein, alpha	-0.23115389
FLJ39005	null	FLJ39005	-	-0.23115411
CNGA3	null	CNGA3	cyclic nucleotide gated channel alpha 3	-0.23116374
SLC1A7	null	SLC1A7	solute carrier family 1 (glutamate transporter), member 7	-0.23127149
HOMER1	null	HOMER1	homer homolog 1 (Drosophila)	-0.23129718
ZSWIM3 /// LOC651186	null	null	null	-0.23131153
RP6-213H19.2	null	null	null	-0.2313157
C3ORF48	null	C3ORF48	chromosome 3 open reading frame 48	-0.23139238
KARS	null	KARS	lysyl-tRNA synthetase	-0.23147848
SERTAD1	null	SERTAD1	SERTA domain containing 1	-0.23152262
KCTD3	null	KCTD3	potassium channel tetramerisation domain containing 3	-0.23161535
CNOT8	null	CNOT8	CCR4-NOT transcription complex, subunit 8	-0.23166846
RNF11	null	RNF11	ring finger protein 11	-0.2318453
STAT2	null	STAT2	signal transducer and activator of transcription 2, 113kDa	-0.23187733
TCP11L2	null	TCP11L2	t-complex 11 (mouse) like 2	-0.2319244
YBX2	null	YBX2	Y box binding protein 2	-0.23227142
FFAR1	null	FFAR1	free fatty acid receptor 1	-0.23254932
CNTD2	null	CNTD2	cyclin N-terminal domain containing 2	-0.23267496
TAGAP	null	TAGAP	T-cell activation GTPase activating protein	-0.23272394
C1ORF114	null	C1ORF114	chromosome 1 open reading frame 114	-0.23289625
ZMYM5	null	ZMYM5	zinc finger, MYM-type 5	-0.23301814
APPL	null	APPL	-	-0.2330374
C9ORF64	null	C9ORF64	chromosome 9 open reading frame 64	-0.23307316
COG7	null	COG7	component of oligomeric golgi complex 7	-0.23311727
PHF21A	null	PHF21A	PHD finger protein 21A	-0.23320913
C10ORF80	null	C10ORF80	chromosome 10 open reading frame 80	-0.23341523
GCG	null	GCG	glucagon	-0.23362887
TNFRSF17	null	TNFRSF17	tumor necrosis factor receptor superfamily, member 17	-0.23374645
ENTPD3	null	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	-0.23405118
PER1	null	PER1	period homolog 1 (Drosophila)	-0.23413748
SCN7A	null	SCN7A	sodium channel, voltage-gated, type VII, alpha	-0.23420791
C16ORF44	null	C16ORF44	chromosome 16 open reading frame 44	-0.23423812
KIAA1257	null	KIAA1257	KIAA1257	-0.23432006
PCDH21	null	PCDH21	protocadherin 21	-0.23453182
GSTM5	null	GSTM5	glutathione S-transferase M5	-0.23456638
LOC149351	null	LOC149351	-	-0.23474069
CARHSP1	null	CARHSP1	calcium regulated heat stable protein 1, 24kDa	-0.23489806
FLJ35773	null	FLJ35773	-	-0.2349289
MAP3K13	null	MAP3K13	mitogen-activated protein kinase kinase kinase 13	-0.23508945
UBE2B	null	UBE2B	ubiquitin-conjugating enzyme E2B (RAD6 homolog)	-0.23521325
C6ORF115	null	C6ORF115	chromosome 6 open reading frame 115	-0.2353273
TSHB	null	TSHB	thyroid stimulating hormone, beta	-0.23537406
SFI1	null	SFI1	Sfi1 homolog, spindle assembly associated (yeast)	-0.23539184
RHBDD1	null	RHBDD1	rhomboid domain containing 1	-0.23540628
ANKMY1	null	ANKMY1	ankyrin repeat and MYND domain containing 1	-0.23573226
SEC24B	null	SEC24B	SEC24 related gene family, member B (S. cerevisiae)	-0.23574197
PHGDHL1	null	PHGDHL1	phosphoglycerate dehydrogenase like 1	-0.23574765
SOX30	null	SOX30	SRY (sex determining region Y)-box 30	-0.23575243
EPB41	null	EPB41	erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	-0.23575634
RAI16	null	RAI16	retinoic acid induced 16	-0.23576319
DNAJA2	null	DNAJA2	DnaJ (Hsp40) homolog, subfamily A, member 2	-0.2358011
DMRTC2	null	DMRTC2	DMRT-like family C2	-0.23584862
ZNF167	null	ZNF167	zinc finger protein 167	-0.23598921
LYSMD1	null	LYSMD1	LysM, putative peptidoglycan-binding, domain containing 1	-0.23611766
CGREF1	null	CGREF1	cell growth regulator with EF-hand domain 1	-0.23632267
KRTAP19-1	null	KRTAP19-1	keratin associated protein 19-1	-0.23634714
LOC284933	null	LOC284933	-	-0.236472
CASC1	null	CASC1	cancer susceptibility candidate 1	-0.23660448
EFCAB1	null	EFCAB1	EF-hand calcium binding domain 1	-0.23664925
MGC16703	null	MGC16703	-	-0.23680718
CA5BL	null	CA5BL	carbonic anhydrase VB-like	-0.23706459
ATP6V1G2	null	ATP6V1G2	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2	-0.23714262
MAP4K3	null	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	-0.2373627
KRT76	null	KRT76	keratin 76	-0.23740281
OR7E24	null	OR7E24	olfactory receptor, family 7, subfamily E, member 24	-0.23743147
CLEC4C	null	CLEC4C	C-type lectin domain family 4, member C	-0.23751174
CACNG6	null	CACNG6	calcium channel, voltage-dependent, gamma subunit 6	-0.23754944
ARF1P1	null	ARF1P1	ADP-ribosylation factor 1 pseudogene 1	-0.23759869
SPINK7	null	SPINK7	serine peptidase inhibitor, Kazal type 7 (putative)	-0.23783492
INTS1	null	INTS1	integrator complex subunit 1	-0.23797968
TMEM38B	null	TMEM38B	transmembrane protein 38B	-0.23817414
DISC1 /// C1ORF136	null	null	null	-0.23828313
C14ORF34	null	C14ORF34	chromosome 14 open reading frame 34	-0.23835103
CAPSL	null	CAPSL	calcyphosine-like	-0.2384964
TAS2R50	null	TAS2R50	taste receptor, type 2, member 50	-0.2387219
RAB20	null	RAB20	RAB20, member RAS oncogene family	-0.23883912
SKIV2L	null	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)	-0.23895927
C20ORF160	null	C20ORF160	chromosome 20 open reading frame 160	-0.23900245
LOC283194	null	LOC283194	-	-0.23904754
FLJ36492	null	FLJ36492	-	-0.23912455
LOC401629 /// LOC401	null	null	null	-0.23939928
POU2F3	null	POU2F3	POU domain, class 2, transcription factor 3	-0.23943979
LOC284402	null	LOC284402	-	-0.23983766
PSMA8	null	PSMA8	proteasome (prosome, macropain) subunit, alpha type, 8	-0.2399055
SNRPC	null	SNRPC	small nuclear ribonucleoprotein polypeptide C	-0.240215
TMC7	null	TMC7	transmembrane channel-like 7	-0.2402575
HYAL2	null	HYAL2	hyaluronoglucosaminidase 2	-0.24044493
ZNF551	null	ZNF551	zinc finger protein 551	-0.24054673
KIAA1086	null	KIAA1086	KIAA1086	-0.2407677
LOC285889	null	LOC285889	-	-0.2408305
BTF3	null	BTF3	basic transcription factor 3	-0.24085106
LOC554363	null	LOC554363	-	-0.24092284
FAM53A	null	FAM53A	family with sequence similarity 53, member A	-0.24115938
TIMM22	null	TIMM22	translocase of inner mitochondrial membrane 22 homolog (yeast)	-0.24125199
F13B	null	F13B	coagulation factor XIII, B polypeptide	-0.2413382
SNHG10	null	SNHG10	small nucleolar RNA host gene (non-protein coding) 10	-0.24140759
KCNIP1	null	KCNIP1	Kv channel interacting protein 1	-0.24165606
ZP4	null	ZP4	zona pellucida glycoprotein 4	-0.24167463
MAGEE2	null	MAGEE2	melanoma antigen family E, 2	-0.2417864
LOC646649	null	LOC646649	-	-0.24209064
RPL34 /// LOC342994	null	null	null	-0.24226145
ITGB3	null	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	-0.2422908
ZNF396	null	ZNF396	zinc finger protein 396	-0.24230558
LOC284798	null	LOC284798	-	-0.24251914
CD53	null	CD53	CD53 molecule	-0.2426099
HIPK4	null	HIPK4	homeodomain interacting protein kinase 4	-0.24267355
ENOSF1	null	ENOSF1	enolase superfamily member 1	-0.24275602
C9ORF107	null	C9ORF107	chromosome 9 open reading frame 107	-0.24316846
C11ORF40	null	C11ORF40	chromosome 11 open reading frame 40	-0.24340859
LOC642776	null	LOC642776	-	-0.24361122
C9ORF14	null	C9ORF14	chromosome 9 open reading frame 14	-0.2437135
LIMS3 /// LOC440895	null	null	null	-0.24397288
DDX4	null	DDX4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4	-0.24404088
COX4I2	null	COX4I2	cytochrome c oxidase subunit IV isoform 2 (lung)	-0.24418579
TRPC3	null	TRPC3	transient receptor potential cation channel, subfamily C, member 3	-0.24434379
C2ORF19	null	C2ORF19	chromosome 2 open reading frame 19	-0.24436203
NUDT2	null	NUDT2	nudix (nucleoside diphosphate linked moiety X)-type motif 2	-0.24446006
C17ORF64	null	C17ORF64	chromosome 17 open reading frame 64	-0.24457453
UGT2A3	null	UGT2A3	UDP glucuronosyltransferase 2 family, polypeptide A3	-0.24463074
FLJ39051	null	FLJ39051	-	-0.24469538
RBM13	null	RBM13	RNA binding motif protein 13	-0.2448717
IL1F8	null	IL1F8	interleukin 1 family, member 8 (eta)	-0.24498169
SVH	null	SVH	-	-0.24504808
ZBTB7A	null	ZBTB7A	zinc finger and BTB domain containing 7A	-0.24509004
QRICH1	null	QRICH1	glutamine-rich 1	-0.24514213
CABP7	null	CABP7	calcium binding protein 7	-0.24515936
ELP4	null	ELP4	elongation protein 4 homolog (S. cerevisiae)	-0.2451961
RNASEH1	null	RNASEH1	ribonuclease H1	-0.2452316
IHPK1	null	IHPK1	inositol hexaphosphate kinase 1	-0.24528876
CDIPT	null	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)	-0.24530499
TRIM49 /// LOC283116	null	null	null	-0.24538349
PDF /// COG8	null	null	null	-0.24576281
ANP32A	null	ANP32A	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	-0.24581952
SQLE	null	SQLE	squalene epoxidase	-0.24594155
C17ORF73	null	C17ORF73	chromosome 17 open reading frame 73	-0.24597573
FRZB	null	FRZB	frizzled-related protein	-0.2460479
SLC5A10	null	SLC5A10	solute carrier family 5 (sodium/glucose cotransporter), member 10	-0.24606678
ALOX12	null	ALOX12	arachidonate 12-lipoxygenase	-0.24611108
FAM124B	null	FAM124B	family with sequence similarity 124B	-0.24613014
REG3G	null	REG3G	regenerating islet-derived 3 gamma	-0.24618073
C20ORF173	null	C20ORF173	chromosome 20 open reading frame 173	-0.24622793
FBXO11	null	FBXO11	F-box protein 11	-0.24629405
PPID	null	PPID	peptidylprolyl isomerase D (cyclophilin D)	-0.24635646
PADI1	null	PADI1	peptidyl arginine deiminase, type I	-0.24639297
RAB13	null	RAB13	RAB13, member RAS oncogene family	-0.24645299
C4ORF19	null	C4ORF19	chromosome 4 open reading frame 19	-0.24649784
GSTA2	null	GSTA2	glutathione S-transferase A2	-0.24673593
DUSP27	null	DUSP27	dual specificity phosphatase 27 (putative)	-0.24691884
RETNLB	null	RETNLB	resistin like beta	-0.24691947
WNT10B	null	WNT10B	wingless-type MMTV integration site family, member 10B	-0.24709296
RPS17 /// LOC402057	null	null	null	-0.24719372
ADAM3A	null	ADAM3A	ADAM metallopeptidase domain 3a (cyritestin 1)	-0.24729349
LOC646168	null	LOC646168	-	-0.24740514
GNG5	null	GNG5	guanine nucleotide binding protein (G protein), gamma 5	-0.24745935
C6ORF35 /// LOC65304	null	null	null	-0.24764985
JPH4	null	JPH4	junctophilin 4	-0.24777132
ELMO2	null	ELMO2	engulfment and cell motility 2	-0.2478432
LOC283501	null	LOC283501	-	-0.24803084
CRYBA4	null	CRYBA4	crystallin, beta A4	-0.24808314
MGC42090	null	MGC42090	-	-0.24813059
CDKN1C	null	CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)	-0.24819243
CA7	null	CA7	carbonic anhydrase VII	-0.24858564
C10ORF79	null	C10ORF79	chromosome 10 open reading frame 79	-0.24859574
LSM1	null	LSM1	LSM1 homolog, U6 small nuclear RNA associated (S. cerevisiae)	-0.24871561
AP3D1	null	AP3D1	adaptor-related protein complex 3, delta 1 subunit	-0.24882384
ZMYND10	null	ZMYND10	zinc finger, MYND-type containing 10	-0.24888533
KIAA0748	null	KIAA0748	KIAA0748	-0.24891292
LOC283932	null	LOC283932	-	-0.2489944
RASL11A	null	RASL11A	RAS-like, family 11, member A	-0.24910092
P11	null	P11	-	-0.24924055
RPS27A	null	RPS27A	ribosomal protein S27a	-0.2493966
LOC646222	null	null	null	-0.24945304
ERCC2	null	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2 (xeroderma pigmentosum D)	-0.24977797
IMPDH2	null	IMPDH2	IMP (inosine monophosphate) dehydrogenase 2	-0.25012037
GMCL1 /// GMCL1L	null	null	null	-0.25034568
CHRNA10	null	CHRNA10	cholinergic receptor, nicotinic, alpha 10	-0.25045
TAAR5	null	TAAR5	trace amine associated receptor 5	-0.2505919
FAM82B	null	FAM82B	family with sequence similarity 82, member B	-0.2506755
TAF12	null	TAF12	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa	-0.25073162
KRT85	null	KRT85	keratin 85	-0.25108084
FLJ21075	null	FLJ21075	-	-0.2512829
TYR	null	TYR	tyrosinase (oculocutaneous albinism IA)	-0.2514571
CHMP2B	null	CHMP2B	chromatin modifying protein 2B	-0.25145918
AGPAT2	null	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	-0.25164312
MGC35295	null	MGC35295	-	-0.25179416
CCNB2	null	CCNB2	cyclin B2	-0.25185376
TLE1	null	TLE1	transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	-0.25202724
C9ORF4	null	C9ORF4	chromosome 9 open reading frame 4	-0.25203094
RP3-402G11.5	null	RP3-402G11.5	-	-0.25206172
IL8RA	null	IL8RA	interleukin 8 receptor, alpha	-0.25210303
COX8C	null	COX8C	cytochrome c oxidase subunit 8C	-0.252115
NT5C1A	null	NT5C1A	5'-nucleotidase, cytosolic IA	-0.25214267
LHPP	null	LHPP	-	-0.25215718
AVPR1B	null	AVPR1B	arginine vasopressin receptor 1B	-0.25217754
LIMD1	null	LIMD1	LIM domains containing 1	-0.25218922
RPL5	null	RPL5	ribosomal protein L5	-0.25219485
PPP1CB	null	PPP1CB	protein phosphatase 1, catalytic subunit, beta isoform	-0.2524086
C17ORF59	null	C17ORF59	chromosome 17 open reading frame 59	-0.25254536
PMPCA	null	PMPCA	peptidase (mitochondrial processing) alpha	-0.2526752
SMAP1	null	SMAP1	stromal membrane-associated protein 1	-0.2527045
TMEM174	null	TMEM174	transmembrane protein 174	-0.25276166
SLC35F1	null	SLC35F1	solute carrier family 35, member F1	-0.2528742
CTNNA2	null	CTNNA2	catenin (cadherin-associated protein), alpha 2	-0.25296476
C1ORF21	null	C1ORF21	chromosome 1 open reading frame 21	-0.25301743
LOC284422	null	LOC284422	-	-0.25363994
LOC340094	null	LOC340094	-	-0.2537418
C10ORF85	null	C10ORF85	chromosome 10 open reading frame 85	-0.25381517
FLJ23588	null	FLJ23588	-	-0.25381994
LOC286190	null	LOC286190	-	-0.25386932
SUHW1	null	SUHW1	suppressor of hairy wing homolog 1 (Drosophila)	-0.25387153
LOC645961	null	LOC645961	-	-0.25391045
CDH26	null	CDH26	cadherin-like 26	-0.25392896
IL16	null	IL16	interleukin 16 (lymphocyte chemoattractant factor)	-0.25394616
MYO1F	null	MYO1F	myosin IF	-0.25407416
RECK	null	RECK	reversion-inducing-cysteine-rich protein with kazal motifs	-0.25419277
IGKC /// IGKV1-5 ///	null	null	null	-0.25424558
FGF12	null	FGF12	fibroblast growth factor 12	-0.2544605
SNRPG	null	SNRPG	small nuclear ribonucleoprotein polypeptide G	-0.25465578
GOT1L1	null	GOT1L1	glutamic-oxaloacetic transaminase 1-like 1	-0.25471812
KCNE1L	null	KCNE1L	KCNE1-like	-0.2548492
LOC151658	null	LOC151658	-	-0.25496334
UACA	null	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	-0.25501454
GPSN2	null	GPSN2	glycoprotein, synaptic 2	-0.25519592
ATP6V1H	null	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H	-0.25531745
KCNK9	null	KCNK9	potassium channel, subfamily K, member 9	-0.25553912
MEGF10	null	MEGF10	multiple EGF-like-domains 10	-0.2556965
BAT3	null	BAT3	HLA-B associated transcript 3	-0.25580704
LOC653485	null	null	null	-0.25582755
EP400NL	null	EP400NL	EP400 N-terminal like	-0.25602207
MKNK2	null	MKNK2	MAP kinase interacting serine/threonine kinase 2	-0.2560973
PFN1	null	PFN1	profilin 1	-0.25636813
ADAM28	null	ADAM28	ADAM metallopeptidase domain 28	-0.25642565
LOC151657	null	LOC151657	-	-0.25660947
GDF9	null	GDF9	growth differentiation factor 9	-0.25661373
TNFRSF13C	null	TNFRSF13C	tumor necrosis factor receptor superfamily, member 13C	-0.25665045
C21ORF15	null	C21ORF15	chromosome 21 open reading frame 15	-0.25673005
SPATA9	null	SPATA9	spermatogenesis associated 9	-0.25676122
LIMK1	null	LIMK1	LIM domain kinase 1	-0.25676587
RPL10	null	RPL10	ribosomal protein L10	-0.25690082
FLJ40434	null	FLJ40434	-	-0.257101
H2-ALPHA	null	H2-ALPHA	-	-0.25714138
MGC4093	null	MGC4093	-	-0.2572272
PTP4A2	null	PTP4A2	protein tyrosine phosphatase type IVA, member 2	-0.2572536
RTP3	null	RTP3	receptor transporter protein 3	-0.2574086
PALB2	null	PALB2	-	-0.25743583
RPL4	null	RPL4	ribosomal protein L4	-0.25744164
PCDHB19P	null	PCDHB19P	protocadherin beta 19 pseudogene	-0.25745773
NFKBIB	null	NFKBIB	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta	-0.25767985
HOXA11S	null	HOXA11S	-	-0.2577288
PTHB1	null	PTHB1	-	-0.25773218
NRBP1	null	NRBP1	nuclear receptor binding protein 1	-0.25781748
HNRPA1 /// LOC120364	null	null	null	-0.2581142
TUBB1	null	TUBB1	tubulin, beta 1	-0.25821763
CMKLR1	null	CMKLR1	chemokine-like receptor 1	-0.25822562
CPA5	null	CPA5	carboxypeptidase A5	-0.2582612
PREB	null	PREB	prolactin regulatory element binding	-0.25838292
BARX2	null	BARX2	BarH-like homeobox 2	-0.25850832
CXORF39	null	CXORF39	chromosome X open reading frame 39	-0.25867742
RAD51L1	null	RAD51L1	RAD51-like 1 (S. cerevisiae)	-0.2590005
LOC388397	null	null	null	-0.2591425
AP3S2	null	AP3S2	adaptor-related protein complex 3, sigma 2 subunit	-0.25914538
PPP4R1L	null	PPP4R1L	protein phosphatase 4, regulatory subunit 1-like	-0.25917327
GGA1	null	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	-0.25927404
KCNH8	null	KCNH8	potassium voltage-gated channel, subfamily H (eag-related), member 8	-0.2593402
KCTD2	null	KCTD2	potassium channel tetramerisation domain containing 2	-0.25946477
LOC348180	null	LOC348180	-	-0.25946924
MYH15	null	MYH15	myosin, heavy chain 15	-0.25949785
LOC220980	null	LOC220980	-	-0.25966424
KIR2DL1	null	KIR2DL1	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 1	-0.2600597
GATAD1	null	GATAD1	GATA zinc finger domain containing 1	-0.2601088
NOX3	null	NOX3	NADPH oxidase 3	-0.2602966
MGC22265	null	MGC22265	-	-0.2603151
DRAP1	null	DRAP1	DR1-associated protein 1 (negative cofactor 2 alpha)	-0.2603235
CLCNKA /// CLCNKB	null	null	null	-0.26042905
ARL6IP6	null	ARL6IP6	ADP-ribosylation-like factor 6 interacting protein 6	-0.26047438
MKRN3	null	MKRN3	makorin, ring finger protein, 3	-0.26048896
CD3G	null	CD3G	CD3g molecule, gamma (CD3-TCR complex)	-0.26054165
IL17RC	null	IL17RC	interleukin 17 receptor C	-0.2607415
ARHGAP22	null	ARHGAP22	Rho GTPase activating protein 22	-0.2607911
TMED4	null	TMED4	transmembrane emp24 protein transport domain containing 4	-0.26083475
RPL27	null	RPL27	ribosomal protein L27	-0.260848
LOC340239	null	LOC340239	-	-0.26101452
C21ORF9	null	C21ORF9	chromosome 21 open reading frame 9	-0.2610893
PIK3R5	null	PIK3R5	phosphoinositide-3-kinase, regulatory subunit 5, p101	-0.261165
IARS	null	IARS	isoleucine-tRNA synthetase	-0.26119092
C14ORF39	null	C14ORF39	chromosome 14 open reading frame 39	-0.26128727
ESPL1	null	ESPL1	extra spindle poles like 1 (S. cerevisiae)	-0.2614061
MCM8	null	MCM8	MCM8 minichromosome maintenance deficient 8 (S. cerevisiae)	-0.26163933
RASSF4	null	RASSF4	Ras association (RalGDS/AF-6) domain family 4	-0.2617642
LOC152217	null	LOC152217	-	-0.26177037
RHCE /// RHD	null	null	null	-0.26181865
NEUROG2	null	NEUROG2	neurogenin 2	-0.26192594
CLOCK	null	CLOCK	clock homolog (mouse)	-0.26209068
LOC388969	null	LOC388969	-	-0.26217493
DGCR11	null	DGCR11	DiGeorge syndrome critical region gene 11	-0.2624043
BAK1 /// BCL2L7P1	null	null	null	-0.26257837
ALKBH6	null	ALKBH6	alkB, alkylation repair homolog 6 (E. coli)	-0.2627009
CCL8	null	CCL8	chemokine (C-C motif) ligand 8	-0.26280546
KLF15	null	KLF15	Kruppel-like factor 15	-0.26283213
IL1F7	null	IL1F7	interleukin 1 family, member 7 (zeta)	-0.26310235
FBF1	null	FBF1	Fas (TNFRSF6) binding factor 1	-0.2631783
PRTG	null	PRTG	protogenin homolog (Gallus gallus)	-0.26321995
SLC39A1	null	SLC39A1	solute carrier family 39 (zinc transporter), member 1	-0.26331556
CARKL	null	CARKL	carbohydrate kinase-like	-0.2634069
MAGEB6	null	MAGEB6	melanoma antigen family B, 6	-0.26350135
MXD3	null	MXD3	MAX dimerization protein 3	-0.26354098
GPR6	null	GPR6	G protein-coupled receptor 6	-0.2637242
MEP1B	null	MEP1B	meprin A, beta	-0.26378086
ITM2B	null	ITM2B	integral membrane protein 2B	-0.26397067
NKX1-1	null	NKX1-1	NK1 transcription factor related, locus 1 (Drosophila)	-0.26420045
HIST1H2BA	null	HIST1H2BA	histone cluster 1, H2ba	-0.26425877
PCDHA2	null	PCDHA2	protocadherin alpha 2	-0.2642667
FLJ20294	null	FLJ20294	-	-0.26428398
TUBA2	null	TUBA2	tubulin, alpha 2	-0.2643027
FLJ20433	null	FLJ20433	-	-0.26450405
ARID5A	null	ARID5A	AT rich interactive domain 5A (MRF1-like)	-0.26455566
BCR	null	BCR	breakpoint cluster region	-0.2649109
TRIP12	null	TRIP12	thyroid hormone receptor interactor 12	-0.26536766
C7ORF34	null	C7ORF34	chromosome 7 open reading frame 34	-0.26541832
BYSL	null	BYSL	bystin-like	-0.26549432
DNMT3L	null	DNMT3L	DNA (cytosine-5-)-methyltransferase 3-like	-0.26558277
SCAMP5	null	SCAMP5	secretory carrier membrane protein 5	-0.2656714
C17ORF66	null	C17ORF66	chromosome 17 open reading frame 66	-0.2658919
RBX1	null	RBX1	ring-box 1	-0.26590952
NUPL1	null	NUPL1	nucleoporin like 1	-0.26593617
ZNF135	null	ZNF135	zinc finger protein 135	-0.266036
CNTFR	null	CNTFR	ciliary neurotrophic factor receptor	-0.26615065
